"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Dcaf6.1",-0.013009415499743,0.935577741989496,-4.42969615754535,0.00053704809558283,0.00441879356157366,-1.22048689390489
"Pea15a",0.0197965268687893,0.859328821084939,4.43533665613812,0.000541343495554056,0.00444426514618713,-1.22358980874561
"Dmrta1.2",0.0300620978854144,0.783059402317088,4.43606375406948,0.000542695475452821,0.00445266663607272,-1.22510070197024
"Pparg.2",-0.0830132391028397,0.296221903578591,-4.43603342387697,0.000542727405204544,0.00445266663607272,-1.22516092125529
"Acaca.19",-0.0253408721534855,0.902255446354023,-4.43594777839211,0.000542817577896911,0.00445266663607272,-1.2253309670265
"Gm21992.20",0.0492160353808246,0.581557654831806,4.43558066360376,0.000543204272748539,0.00445460570875718,-1.22605986525537
"Gm17052",0.0224646502880931,0.829452128632737,4.43523069662515,0.000543573168714132,0.00445639778732524,-1.22675472614114
"Slc7a2",0.015780553251887,0.919752442884977,4.42770265275478,0.000541259365736286,0.00444426514618713,-1.22743178392066
"Hdac9.6",0.058560494802518,0.118130653394013,4.43481994441172,0.000544006466001549,0.00445807762179487,-1.22757028787617
"Gm14513.2",-0.0447235844518149,0.81105153225,-4.43475129930249,0.00054407891345386,0.00445807762179487,-1.22770658616132
"Pofut1",-0.0563435879583051,0.679194110289601,-4.43431786852426,0.000544536581473428,0.00446059443480597,-1.22856719258417
"Hephl1",0.0271993067603281,0.739138975599067,4.43374952808883,0.000545137302641795,0.00446428135904805,-1.22969569230648
"Mitf.5",0.0246752904818619,0.886680295946843,4.43326763462842,0.000545647184946835,0.00446722254703573,-1.23065256108568
"Mapkap1.18",0.0575807832483267,0.610454949675549,4.43174024306059,0.000547266528807511,0.00447800610554064,-1.23368552954081
"Dock3.8",0.0190403144377563,0.871624983055201,4.42797914176846,0.000547686894160045,0.00448020879995066,-1.23621693491315
"Cdca7l.6",0.037909405386766,0.777712050760622,4.43006000590778,0.0005490536238628,0.00449014962759984,-1.23702220401282
"Zbtb10.3",0.0510347527959565,0.614044884582732,4.4292749076179,0.000549890705960519,0.00449575471794535,-1.23858135095857
"Gli3.11",0.0105981697112595,0.900423424899395,4.42031963374583,0.000546968541262379,0.00447680382695198,-1.23920581280617
"Gm6317.7",-0.0451448626495375,0.493003390573031,-4.4289597382885,0.000550227112318929,0.00449726445885166,-1.23920726655722
"Pbx3.22",-0.0340947405842622,0.771432440367229,-4.42800285703047,0.000551249766950448,0.00450409003971212,-1.24110764481734
"Ttc32",-0.0554206753969353,0.615247169207135,-4.42789407248843,0.000551366152582096,0.00450409003971212,-1.24132369653088
"Zic4.24",0.0212068643479946,0.0608667199056398,4.42734768286804,0.000551951101925311,0.00450762601481412,-1.24240886759327
"Kirrel3.13",-0.0429922988564622,0.417065869516539,-4.42584640058189,0.000553561616840649,0.0045195332336932,-1.24539063989289
"Ebf3.46",-0.0694562981144399,0.406363271117219,-4.42458541170991,0.000554918084445089,0.00452811323477399,-1.24789528040104
"Gm4754",0.0372618314250255,0.77637084056334,4.42389471396071,0.000555662526813971,0.00453184728289454,-1.24926722865825
"Fam53a",-0.046512311523364,0.698247868608261,-4.42387711011457,0.000555681513852237,0.00453184728289454,-1.24930219602214
"Slc23a2.1",0.0168804594914716,0.932657572007321,4.41766317813038,0.000554383884972868,0.00452500005478956,-1.25076676120904
"Hoxa1.2",0.0352684545685385,0.303820974642604,4.42110000512451,0.000558685185915767,0.00455509019394377,-1.25481877502172
"Gm8641.2",0.0348517404990016,0.723962386949637,4.42091442105724,0.000558886504156669,0.00455547836185126,-1.25518744837872
"Hdac9.1",-0.0570138457549437,0.402002630906135,-4.42025281694882,0.000559604806840389,0.00456007909274913,-1.25650178308271
"Ush2a.15",-0.0237887433018765,0.880715913593706,-4.41863689926406,0.000561363195483581,0.0045693823192933,-1.25971207892167
"Zeb2.136",0.0334295895967155,0.277759984797769,4.41837832647929,0.000561645092162077,0.00457042163547707,-1.26022579536578
"Ggact.1",0.0387121573526621,0.808833066019984,4.41744450989577,0.000562664352517502,0.00457702517014735,-1.26208108476317
"Bcl9l.6",-0.057430734493079,0.373108714586309,-4.41735197964033,0.000562765452644227,0.00457702517014735,-1.26226492558396
"Lrmda.67",0.0154848729982264,0.933655346253051,4.40981761751681,0.000559965261296862,0.0045617620805539,-1.26242368249408
"Sorl1.4",-0.0175619093403365,0.116070655709414,-4.41278407320485,0.000561207745988696,0.00456937196919423,-1.26255027953656
"Tle4.3",0.0285033668671874,0.854525084578757,4.41668239367179,0.000563497609864062,0.00458036377512842,-1.26359528978789
"Coro2b",0.0272668887105303,0.89704160998686,4.41655264590993,0.000563639595367053,0.00458036377512842,-1.26385308235458
"Maz.3",-0.0144934255780136,0.0767350303820232,-4.4077311216874,0.000560583871718432,0.00456554663537213,-1.26434677607547
"Rbm46.2",0.0197880769167869,0.710496768562076,4.41489176958353,0.000563367966347333,0.00458036377512842,-1.26435360288101
"Lbx1.15",-0.0286513097693753,0.230447222991333,-4.41620224891167,0.000564023225264502,0.00458222487038488,-1.26454928341518
"Zswim5",-0.066632897476826,0.709597697518684,-4.41578500720253,0.000564480389476839,0.00458468218770213,-1.26537830926646
"Tnik.6",0.0310563974021233,0.87590657019832,4.41452844059004,0.000565859487108249,0.0045940096025089,-1.26787508229299
"Zfpm2.18",-0.0359203042885865,0.330794357585124,-4.41445624433197,0.000565938828449573,0.0045940096025089,-1.26801853828742
"Gm11146.6",0.156709871879373,0.250669840233721,4.41372585138295,0.000566742149332502,0.00459766750849875,-1.2694698707152
"Gm14294",-0.0534862033668781,0.886292044299545,-4.4136126166378,0.000566866795098018,0.00459766750849875,-1.26969487804707
"Zbtb20.8",0.0207365309493608,0.0785677596955619,4.41300762765169,0.000566962829165127,0.00459766750849875,-1.2701378755543
"Gm10320.5",0.0258795716528155,0.173610624495137,4.41187000239455,0.000568788572538999,0.00460830697767587,-1.27315772107719
"Tle4.25",0.01514871105435,0.937286651426986,4.40269938109944,0.000567009978863007,0.00459766750849875,-1.27558059115642
"Brinp1",0.0162945999840919,0.918357959344719,4.40437288953159,0.000567784912718323,0.00460269186494337,-1.27573652646773
"Cntrob",-0.0258882997072266,0.765085798053879,-4.41048040207963,0.000570325836017028,0.00461949898935136,-1.27591922733408
"Abl2",0.0548588666752683,0.43236720662042,4.41002106553427,0.000570834920832767,0.00462235916631713,-1.2768320819533
"Foxp4.10",0.0388641346716263,0.724923560526661,4.40967226965046,0.000571221804626718,0.00462422852327835,-1.27752526558125
"Lrmda.62",-0.0722481907800169,0.446327487991601,-4.40949922170477,0.000571413849037499,0.00462452000107164,-1.27786917769878
"Galnt5.1",0.0149775623680029,0.900464746470634,4.40099106645202,0.000568479150683477,0.00460705949926339,-1.27842691115421
"Acvr2a.9",0.0246471272559082,0.412666061232606,4.40825048668463,0.000572801631844853,0.00463448593038108,-1.28035095291089
"Casz1.42",0.0836943846509389,0.427109790967078,4.40726916824716,0.000573894649437114,0.00464206215212002,-1.28230133426412
"Nxpe4.4",0.0410380607824792,0.522846918124832,4.40622951857273,0.000575054974597326,0.00464835681316839,-1.28436772464591
"Gria4.16",0.0300447644507951,0.836868446957083,4.40615039335325,0.000575143382727283,0.00464835681316839,-1.28452499577384
"Zfp423.26",-0.0175013739769087,0.940791038171043,-4.40017970208953,0.000575120049465928,0.00464835681316839,-1.28761344841169
"Dmd.26",0.0575726906360994,0.638691088519311,4.40418958535432,0.000577338695366092,0.00466482740309838,-1.28842248597084
"Isl1.9",0.0331280498367806,0.477545092477779,4.40177819469931,0.000580050280704256,0.00468311635696565,-1.29321597267767
"Wnk2.1",0.0800694827990139,0.29748588411101,4.40175514668257,0.000580076260971789,0.00468311635696565,-1.29326179070724
"X5730522E02Rik.15",0.0153925157696827,0.906621258397864,4.39260564702827,0.000579033141727495,0.00467724317835317,-1.29669297056216
"Plag1",0.039940353803616,0.150158585452739,4.39978226280975,0.000582304576498088,0.00469872665556405,-1.29718390128289
"Rims2.1",0.0218939276671789,0.770379273748475,4.39976251749795,0.000582326922626675,0.00469872665556405,-1.2972231565315
"Erc2",0.0246869751971702,0.888127069169745,4.39921286345074,0.000582949329642606,0.00470120285319761,-1.2983159235264
"Lrmda.117",-0.0315184920765199,0.876946529085317,-4.39921133856847,0.000582951057310161,0.00470120285319761,-1.29831895517397
"Gm7503.17",-0.0253833568210951,0.888064937049293,-4.39869955656119,0.000583531195325741,0.00470460120671082,-1.29933644805903
"Gata2.2",0.0466306913460765,0.908789061062628,4.39844467302855,0.000583820343392852,0.00470565230272884,-1.29984319842219
"Hoxb3.16",0.117199290416699,0.296150573391886,4.39793163363419,0.000584402797902639,0.00470906626466571,-1.3008632190038
"Gm15387",0.0756419988370867,0.193644578608601,4.3972855263041,0.000585137173579861,0.00471370220532382,-1.30214783058947
"Gm45647.28",-0.0629960314641157,0.280523033737331,-4.39645032440955,0.00058608788133335,0.00472007786387948,-1.30380844980889
"Gm12684.2",0.0255420078682504,0.79901738785881,4.39593811033746,0.000586671717451327,0.00472349624833061,-1.30482690160135
"Gm45647.45",-0.0506557641243355,0.660493394654723,-4.39493373127816,0.000587818271170747,0.00473015750819643,-1.30682399462683
"Gm44690.17",0.102640546072789,0.415337752972667,4.39459311473959,0.000588207625782694,0.00473127863181887,-1.30750128783811
"Adgrl2.9",0.0523273177506851,0.750215408134864,4.39453255773888,0.000588276875468251,0.00473127863181887,-1.30762170223991
"Esrrb.2",-0.0436317189086915,0.485600907973508,-4.39409753519302,0.000588774589642401,0.00473324833540673,-1.30848672921279
"Tle3.15",0.109063430421668,0.29996466943031,4.39403934459878,0.000588841198928523,0.00473324833540673,-1.30860244016452
"Meis1.38",-0.0742229724165194,0.632114874704212,-4.39348523153683,0.000589475865713632,0.00473706513887064,-1.30970429596897
"Rnf220.102",0.103497227898237,0.224997939233281,4.39233529536225,0.000590795214875465,0.00474638053219414,-1.31199101702162
"X6330549D23Rik",-0.00942509817585304,0.920904687135125,-4.38352638185767,0.000587748663643218,0.00473015750819643,-1.31271778183664
"Zc3h3.13",-0.0344213604349951,0.886061321574842,-4.39195517048326,0.000591232007584305,0.00474860244140273,-1.31274693988569
"Dcdc5.11",-0.0305803963729033,0.854228719309669,-4.39118207022321,0.000592121382308773,0.00475445716810759,-1.31428437161829
"Gm11146.7",0.110671972148849,0.235407187043583,4.38998200118897,0.000593504663631255,0.00476298340537219,-1.31667098105105
"Ptpra.2",-0.0735813428101206,0.84174603613741,-4.38872636954633,0.000594955541959198,0.00477333443341764,-1.31916819725831
"Ebf1.20",0.0109912547781687,0.936189289798809,4.37950179434235,0.000592394709441793,0.00475536348963338,-1.32076443201527
"Chd4.10",0.0230746471180221,0.0529965622526431,4.38719760594466,0.000596726939798293,0.00478516986996581,-1.32220877054179
"Dnajb5.5",0.0418195115640801,0.700999456914912,4.38717459248678,0.000596753647109817,0.00478516986996581,-1.32225454348594
"Fhl1.5",-0.04133450876362,0.740993122433253,-4.38699489131941,0.000596962234030015,0.00478554766836558,-1.32261196394769
"Mpped2.13",-0.0671643695971502,0.476911122361242,-4.38675867331989,0.000597236536340149,0.0047864519273967,-1.32308179819231
"Zbtb20.55",-0.0416487807184204,0.880249789308926,-4.38566508075777,0.000598508130711316,0.00479488066466952,-1.32525698894996
"Skap2.8",-0.0266239768082211,0.89449322475073,-4.38557601287046,0.000598611818310802,0.00479488066466952,-1.32543415151033
"Nr6a1.7",0.0225765742561342,0.882312117341811,4.38534368207513,0.000598882370957133,0.00479575164227413,-1.32589627710188
"Kcng1",0.0443065283830068,0.533766369867053,4.38484827757569,0.000599459696087933,0.00479778207209237,-1.32688169107747
"Gm12015",0.0274505150814179,0.870563679187596,4.38422810854617,0.000600183222254644,0.0048022759605726,-1.32811529947717
"Gm28308.78",0.0637478361811294,0.153369973879603,4.38381406417748,0.000600666770054913,0.00480409741120117,-1.32893891016893
"Gm21992.34",-0.0346441733201538,0.642278059229263,-4.38373172363432,0.000600762980329186,0.00480409741120117,-1.32910270213158
"Neb.4",0.0241267017982671,0.880315804025692,4.38361691078208,0.000600897159068824,0.00480409741120117,-1.3293310888587
"Wscd2",-0.0559763732844888,0.357484606267216,-4.38281779285082,0.000601831919595417,0.00481027308550415,-1.33092072658029
"Cnnm2.4",-0.0610502540033253,0.389868384869939,-4.38261881496911,0.000602064904072211,0.00481083784362041,-1.33131654832702
"Cxxc5.10",0.0129597478507031,0.0845890758692908,4.37374497329784,0.000599106042148145,0.00479624683175164,-1.33227635471239
"Skap2.1",-0.0235008416905844,0.894035955063566,-4.38187340763813,0.000602938529645078,0.00481644332249507,-1.33279939299253
"Nfib.15",0.0390278936101834,0.174764919679359,4.38172718823738,0.000603110052986475,0.00481644332249507,-1.33309027291664
"Son.17",0.101181183929948,0.611433884476602,4.3806221710502,0.000604407919023136,0.00482435698790431,-1.33528857435827
"X0610010K14Rik.6",0.143711478525618,0.13376526570686,4.38018978757074,0.000604916542568886,0.00482711673993378,-1.33614877333792
"Ddx3x.1",0.0421093289640753,0.716424750526338,4.37961163541183,0.000605597324005373,0.00483124842302752,-1.33729898989116
"Mrc2.1",-0.0208557538681458,0.747964393551149,-4.37908130896911,0.000606124592484352,0.00483415353806748,-1.33823256449737
"Myh7b",0.0153494888616954,0.0463476339624642,4.37170991726401,0.000603253960019628,0.00481644332249507,-1.33854071177962
"Phc2.6",-0.0342563173436798,0.521386101344545,-4.37886467161353,0.000606478047763822,0.00483567121376819,-1.33878508640253
"Ankrd52.9",-0.0740671932072955,0.734034036482113,-4.37709321554206,0.000608571980809364,0.004851061806145,-1.34230958081262
"Spi1.6",0.13355764383891,0.241066657521114,4.37638716182768,0.000609408631769794,0.00485642474314638,-1.34371440774898
"Cox6c2",0.0317826144722129,0.75788391536645,4.3755371503688,0.000610417434323297,0.00486184936872871,-1.34540571129056
"Ythdc1.3",0.020095315665864,0.890052097919845,4.37465703111117,0.000610155526627539,0.00486106971576892,-1.34554596840326
"Gm18441.3",-0.0252701562583821,0.913467883644107,-4.37487536722675,0.000611204032063117,0.00486680652827905,-1.34672252345138
"Ice2",-0.0349885267783596,0.869102188268802,-4.37445978784366,0.000611698522845771,0.00486943570281496,-1.34754945622617
"Hnf4a.2",0.169015500349116,0.332315920244961,4.37406254280061,0.000612171581731501,0.00487189290219562,-1.34833991785299
"Cxxc5.1",-0.044879837902659,0.425237923003539,-4.37384733291006,0.000612428021014473,0.00487262530437743,-1.3487681597179
"Rps6kc1.8",0.0258049175967137,0.914016845855576,4.37287642712478,0.000613586301928337,0.00488053065760873,-1.35070018527461
"Tmem164.4",0.0633212119837812,0.61142183213466,4.37273265980683,0.000613758005906461,0.00488058653636968,-1.3509862763381
"Hoxc6.1",-0.0257388677653754,0.240246472918187,-4.37197245521649,0.000614666752470064,0.00488650175508457,-1.35249907582935
"Runx1.9",0.108207100223563,0.342619992351066,4.37082838323439,0.00061603697666319,0.0048947688679268,-1.35477584216814
"Gm19563",0.0343269452619796,0.813781835260951,4.37053136584856,0.000616393218661293,0.00489497476459398,-1.35536693778878
"Slc12a1",0.012940503823078,0.917098517487883,4.36018784036302,0.00061522080588934,0.00488959480400707,-1.35939528281476
"Pitpnm2",0.0839610518391319,0.152365183291312,4.36838997857613,0.000618967858330638,0.00491278800678766,-1.35962870048701
"Gm10051",-0.0202899076212433,0.903592796972949,-4.36759124790143,0.000618944851610435,0.00491278800678766,-1.3600217916483
"Cbx5.1",0.154180166521082,0.203915459462308,4.36801581450186,0.000619418855866669,0.00491505130691311,-1.36037338935453
"Tiam1.1",-0.0538151959454855,0.715360164080776,-4.36767652663849,0.000619828106997791,0.00491585609700613,-1.36104867327055
"X1810013L24Rik.7",0.0672648965134471,0.627755293421381,4.367656711077,0.000619852017225493,0.00491585609700613,-1.36108811238306
"Tbc1d22a.1",-0.0133608496878279,0.937531348622401,-4.35922722240714,0.000616379378328988,0.00489497476459398,-1.36131730899013
"Pbx3.66",-0.0388629409393703,0.770523052478059,-4.36748920031645,0.000620054180052128,0.00491614385612759,-1.3614215118132
"Gm17304.24",-0.0488332764252904,0.420264692899671,-4.3673137857099,0.000620265954277562,0.00491650764560688,-1.36177064444701
"Hlx",0.0898051822538107,0.330184972369663,4.36623809617057,0.000621566234925367,0.00492408795680086,-1.36391166545006
"Ptprf.1",-0.0225132089919203,0.686590866867627,-4.36611044370355,0.000621720725253865,0.00492408795680086,-1.36416574641267
"Gm28308.1",0.112528229480125,0.411954226865748,4.36569967354183,0.000622218123852734,0.00492671080326569,-1.36498335566265
"Gm14512.5",0.138872858780486,0.304764072053405,4.36426780196799,0.000623955161561104,0.00493805844864686,-1.36783348540287
"Tlcd2.1",0.0398114336289008,0.481094539900099,4.36424364558058,0.000623984508897071,0.00493805844864686,-1.36788156970641
"Atoh8.4",-0.0315983991472024,0.90542804510728,-4.36357519054099,0.000624797169888735,0.00494316970741923,-1.36921217323207
"Mllt3.9",-0.0131770062750881,0.117369525292491,-4.35511229956027,0.000621367634335135,0.0049239231494092,-1.36955122300792
"Gm6411.16",-0.0401700151734758,0.206570059084256,-4.36284355316749,0.000625687888495273,0.00494749913830892,-1.37066858004391
"Gm28308.55",0.0753520574780385,0.453753625479919,4.36271444621577,0.000625845202602158,0.00494749913830892,-1.37092558577415
"Samd4b.6",-0.057173939903996,0.61379096488388,-4.36233062006321,0.000626313126422869,0.00494987790074522,-1.3716896529268
"Cadps2.11",0.0305357056519308,0.213947019344722,4.36193874884901,0.000626791228357965,0.00495233581307518,-1.37246974534245
"Dlg2",0.0287545676485402,0.0839687857831164,4.36126498344913,0.000627614130539111,0.00495751598794979,-1.37381102475632
"Wdr35",0.0379696776589744,0.798468162576138,4.36105122255685,0.00062787543860146,0.00495825855950745,-1.37423656961873
"Cntn6.2",-0.0453618205567483,0.561215157423876,-4.36046873435091,0.000628588057265628,0.00496256373286665,-1.37539617467768
"Herc1.6",0.0119639359020762,0.942906137430383,4.35209067760812,0.000625056892213831,0.00494390475434782,-1.37559815710613
"X1110002E22Rik.4",0.0336989079295648,0.618636049439038,4.36001440799925,0.000629144458182524,0.00496518199093885,-1.37630065376066
"Gm48959",-0.0455910360244322,0.751819995477702,-4.35982194665088,0.000629380312624322,0.00496518199093885,-1.37668381263188
"Nol4l.1",-0.0235414297205258,0.19701461747805,-4.35967183610324,0.000629564330657891,0.00496518199093885,-1.376982659763
"Cadps.27",-0.0402633812525631,0.655240017707004,-4.35965103528206,0.000629589834394446,0.00496518199093885,-1.37702407113502
"Cdh26",-0.0301864936951819,0.891947418101056,-4.35853967634343,0.000630954006048256,0.00497314955158764,-1.37923666554165
"Ehbp1.29",-0.0491180279311934,0.878780919363058,-4.3585171761304,0.000630981655925691,0.00497314955158764,-1.37928146187068
"Grik2.5",0.0238099161876531,0.63139114301382,4.35841800862731,0.000631103534889533,0.00497314955158764,-1.37947889774527
"BC052040.29",-0.036130039915298,0.636536730273784,-4.357396051855,0.000632360949371994,0.00498173350785162,-1.3815135839754
"Gm28308.84",0.0693001479980817,0.514974299839976,4.35722140464841,0.000632576092136392,0.00498210407723791,-1.38186130851697
"Pak3.1",0.019174035030689,0.814222208301868,4.35310786028998,0.000634541845596668,0.00499625841603306,-1.38636657059151
"Syt7.9",0.0230297610738914,0.711203998303581,4.35440829865161,0.000636051840277967,0.00500681763355063,-1.38746251624491
"Lrp5.1",0.105387410650403,0.266092226379653,4.35412454035857,0.000636403525507071,0.0050076070724776,-1.38802754011476
"Gtdc1.12",0.0196776385739472,0.894219458309176,4.35243555074504,0.000636490057766411,0.0050076070724776,-1.38902342323151
"Fign.63",-0.0297863927013926,0.727667786795645,-4.35359157713289,0.000637064610450256,0.00500827377103301,-1.38908879924595
"Uaca.6",0.0357720653483388,0.586050825138658,4.35357775892476,0.000637081759854049,0.00500827377103301,-1.38911631490483
"St18.5",0.059290314948697,0.195454772324899,4.35331396586353,0.000637409237115329,0.00500951937427393,-1.38964159818908
"Satb1.2",-0.0385671016543062,0.867046331724397,-4.35275175382593,0.00063810775321519,0.00501160154748878,-1.39076112984466
"Nol4l",-0.0396603269366999,0.678994871348527,-4.35269245813359,0.000638181470466736,0.00501160154748878,-1.39087920646494
"Gm5821.3",-0.0134372231697569,0.953816771014934,-4.34255240417892,0.000636850678731773,0.00500827377103301,-1.39469022794899
"Ap3b1.37",-0.0208971510239043,0.13183971427585,-4.35021781115433,0.000641265790593332,0.00503402322891928,-1.39580722659873
"Zfp451.1",-0.0121335173257516,0.932966976695097,-4.34194125333839,0.000637614080357837,0.00500980076870764,-1.39591372375736
"Tbc1d19",0.0617752649225895,0.55317473304978,4.35012931036652,0.000641376377919465,0.00503402322891928,-1.39598347492363
"Lbx1.17",-0.0341550782772641,0.143528014684492,-4.34840900712946,0.000643529896098124,0.00504691599117759,-1.39940954307887
"Gm49908.7",0.0931569716095645,0.219761690063826,4.34792903205832,0.000644132063251558,0.00505030210544614,-1.40036547206117
"Casz1.25",-0.0150533045195411,0.937263664101625,-4.33982613244444,0.000641605686140365,0.0050344897326296,-1.40171897000669
"Npr2.5",0.0482644272770191,0.471793971271171,4.34704954717353,0.00064523694779994,0.00505762692989866,-1.40211711334357
"Gm28308.25",0.135595061984834,0.187704208046624,4.34681820434929,0.000645527903376985,0.00505856966482911,-1.40257787980927
"Tle3.3",-0.0117341315373724,0.0364510049068766,-4.3385696099091,0.000641842566270189,0.00503501538818147,-1.40266402759204
"Bnc2.45",-0.0695742633655681,0.613707030982244,-4.34627344775755,0.000646213565339977,0.00506204737345722,-1.40366288780081
"Gm11890.11",-0.0357716031725094,0.847426009443008,-4.34619425852867,0.000646313299630938,0.00506204737345722,-1.40382061299363
"Dmpk",-0.0234919663688221,0.484055284004201,-4.34463705544352,0.000648277718863132,0.00507539509236298,-1.40692225754147
"Foxp4",0.0814866828794604,0.757577889834192,4.34454310948044,0.000648396427862893,0.00507539509236298,-1.40710938469329
"Npr2.6",0.0529206081314688,0.517564104709571,4.34443641811177,0.000648531268845652,0.00507539509236298,-1.40732189960923
"Myo3b.1",-0.0652492741799036,0.519610842859311,-4.34173978759405,0.000651948950411086,0.00510079489000353,-1.41269347607501
"Nol4.3",-0.0378926739858405,0.793376562315047,-4.34151784984447,0.000652231053526456,0.00510165524765467,-1.41313558825778
"Cacna1g.16",0.0488001190688255,0.273630171553462,4.34070410285853,0.000653266471727021,0.00510840591624637,-1.41475664468475
"Grhl2",-0.0551699137490287,0.249173305499876,-4.34009709608176,0.000654039929780659,0.00511175669802463,-1.41596588459064
"Gm11892.2",0.0279457137483811,0.115485925073198,4.33965163027931,0.000654608147198997,0.00511350070072131,-1.41685332835946
"Akap6.2",-0.0524872635501982,0.404754158086438,-4.33940831829532,0.000654918719498907,0.0051136912384807,-1.41733805278938
"Pbx1.68",-0.0472247557445084,0.449069858419874,-4.33903615590398,0.000655394053563389,0.00511559482893289,-1.41807947962109
"Glis1.3",-0.0688896994493323,0.549301979380182,-4.33764387916945,0.000657175440508469,0.00512814863884926,-1.42085327233237
"Iqschfp.2",-0.0310406058612451,0.258874752105368,-4.33748865420319,0.000657374354837407,0.0051283505539132,-1.42116253042336
"Fap.3",0.0134349229637575,0.871223095572847,4.32913503876331,0.000653828158102321,0.00511144951772052,-1.42155664187461
"Ammecr1.2",0.0158596254839924,0.920502511776445,4.33095594969386,0.000654977627333156,0.0051136912384807,-1.42190195676078
"Me3.1",0.00905783949204614,0.9170252141564,4.32862525697571,0.000654482274854923,0.00511350070072131,-1.42257763371446
"Tpm3.rs2.1",0.0610546162359911,0.628075603756228,4.33582421745197,0.000659511146225251,0.00514366627386257,-1.42447872327855
"Zeb2.40",-0.0194305387110035,0.918517509331138,-4.33166441967521,0.000662549946739484,0.00516600704328284,-1.43013523002979
"Pcdh19.6",-0.044077063307787,0.714622980600765,-4.33209203073321,0.000664328432566242,0.00517851177169009,-1.43191532052436
"Bnc2.40",-0.048750685536273,0.436080910298843,-4.33092827622709,0.000665837906978426,0.00518849279957927,-1.43423435401284
"Ebf2.13",-0.0574892776084974,0.418819336962891,-4.33083504190055,0.000665958990775029,0.00518849279957927,-1.43442014745592
"Gria4.7",0.0253952590535457,0.838358516059759,4.33058732040806,0.000666280817393986,0.00518963589621697,-1.43491379916546
"Exoc6b.3",-0.0441542350463779,0.638161246535323,-4.33012320215272,0.000666884204598035,0.00519297088062847,-1.43583869035713
"Taok3.11",-0.0225673952166608,0.891080315830836,-4.32895736090627,0.000668402355231994,0.00520342542737342,-1.43816203120198
"Grm8",0.0457416971632245,0.702940415951177,4.32864994723199,0.00066880325740845,0.00520517913335458,-1.43877467366511
"Onecut2.15",0.0283095768585166,0.2343408483794,4.32845840271168,0.000669053177789997,0.00520575716202734,-1.43915640443289
"Gm8641.7",-0.0369030127940322,0.771317870525236,-4.3267534142217,0.000671282009878916,0.0052196619846806,-1.44255439564822
"Gm43559.2",0.107572318878199,0.20736770495459,4.3266872852149,0.00067136860969742,0.0052196619846806,-1.44268619257135
"Gm5513.13",-0.0458764349670736,0.807302128524333,-4.32482243932697,0.000673815457400885,0.00523731148990035,-1.44640299770852
"Gm7503.11",0.0113435127279372,0.920804771711008,4.31624468076649,0.00067057576206345,0.00521623460899593,-1.44737845659987
"Sox5.21",-0.0519649974997002,0.572553273540128,-4.32217562029851,0.000677304034478582,0.00526028817343861,-1.45167872988954
"Unc79.22",0.012069836292734,0.931823724198696,4.31301729490773,0.000674837280201328,0.00524387846704949,-1.45384513050939
"Jade1.2",-0.0767676319753742,0.624611605807815,-4.3209968061174,0.000678863698090184,0.00527102002103715,-1.45402852830931
"Lnpk.1",0.0235768701536305,0.910076567210419,4.32050832629923,0.000679511073894081,0.00527408445124144,-1.45500226945401
"Bcl11b.21",0.0081073541223696,0.0354285294664282,4.31237133262153,0.000675693551325196,0.00524915590579943,-1.45513951422427
"Cdh6.3",0.0352943933713965,0.113041881835343,4.32043049323049,0.000679614283473059,0.00527408445124144,-1.45515742417696
"Tceanc2",-0.0432157638123161,0.524151175071274,-4.31973783993759,0.000680533476091329,0.005279835243696,-1.45653819665225
"Gm4808",0.0624045294835753,0.573182560743647,4.31934739420825,0.000681052182765569,0.00528247671829971,-1.4573165457774
"Ahdc1.14",-0.050157661605602,0.588332302672428,-4.31868570436871,0.000681932162681044,0.00528732023448047,-1.45863563920248
"Gm6728",0.0453487877162935,0.0960882567730137,4.31856952234828,0.000682086793176972,0.00528732023448047,-1.45886725353311
"Sp7",-0.0431454581982203,0.314447138109937,-4.3178003563775,0.000683111408838526,0.00529014184054021,-1.46040064386314
"Clasrp.2",-0.0292198520319384,0.899427020930803,-4.31762016911038,0.00068335166661915,0.00529061999571362,-1.46075986621681
"Casz1.34",0.0294360586557219,0.888314392686278,4.31718806736522,0.000683928174734692,0.00529370052614575,-1.46162131513168
"Actg2",-0.0193401791563694,0.86217276526391,-4.31475588736554,0.000684763699505367,0.00529878374993227,-1.46383423082864
"Macrod1.2",-0.0460327962149653,0.880125742044608,-4.31582357713494,0.000685751946834255,0.00530366139048195,-1.46434167527924
"Bace1",-0.0143169594575184,0.917867899631581,-4.30748131207773,0.000682211849264545,0.00528732023448047,-1.46493899995015
"Lmo3.6",0.0112322680420737,0.954010604733031,4.30716808800882,0.000682631559338899,0.00528918994094822,-1.46556674333012
"Kmt5b",-0.0102314125284496,0.949446561492139,-4.30685185358593,0.000683055571523015,0.00529014184054021,-1.46620052592493
"Lingo1.4",-0.0333035201098859,0.865547174521536,-4.31445092376268,0.000687591660925667,0.00531372987088761,-1.46707842963198
"Lmo4.13",-0.00887331235703831,0.959672812882372,-4.30528802388221,0.000685156348711415,0.00530043819022715,-1.46933477141767
"Mrps9.10",-0.0494732389941696,0.828084181994133,-4.31321248014387,0.000689255840781596,0.00532520212545468,-1.46954770333251
