"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Marchf6.1",0.0190979373181987,0.712942500998247,3.52136695563333,0.000737585306969207,0.00908122576032566,-2.52405518750093
"Cacna1e.15",0.011701753138791,0.837926016696829,3.52098061867161,0.000738505672744186,0.00908122576032566,-2.52523595839381
"Onecut1.21",-0.0170907879109096,0.187217429607939,-3.5207967610007,0.000738944056647156,0.00908122576032566,-2.52579785450891
"Ctnna3.8",-0.0112406682535162,0.0548762147378762,-3.52072289965508,0.000739120238510116,0.00908122576032566,-2.5260235797591
"Pacsin1",0.014904773562791,0.758294191383097,3.52070528785981,0.000739162253895644,0.00908122576032566,-2.52607740209322
"Ablim3",0.0157911087619057,0.672814663908688,3.52064773171729,0.000739299577855989,0.00908122576032566,-2.526253294572
"Ano3",0.0215983565937794,0.549142622361606,3.52061413257167,0.000739379753674995,0.00908122576032566,-2.52635597314158
"Gm13426.1",-0.0145986137917861,0.850154700602491,-3.52026416986478,0.00074021534063238,0.00908772247320706,-2.52742541321062
"Gm28308.28",0.0251869866582836,0.302223299927341,3.51957555201996,0.00074186212907013,0.00910416891066312,-2.52952951726653
"Lrba.19",-0.0170461545697409,0.906471709710226,-3.51935962135355,0.000742379228829367,0.00910674387616555,-2.5301892429877
"Esrrg.20",0.0361866707048323,0.646499333528465,3.51911360951979,0.00074296878159276,0.00911020512207887,-2.53094083946438
"Cdh22.1",-0.0156547260646621,0.155701895642692,-3.51855088830363,0.000744318977750747,0.00911921518958202,-2.5326598810655
"Gtf2h4.1",0.00814534876009924,0.909358574249356,3.51841171575221,0.000744217317847335,0.00911921518958202,-2.53266803361619
"Mitf.4",-0.0147441619557263,0.691881069281465,-3.51812097827254,0.000745352072153779,0.00912738335879026,-2.53397306911734
"Btrc.3",-0.0162107838988495,0.458407559381861,-3.51801721794608,0.000745601616615421,0.00912738335879026,-2.53428999458956
"Dennd1a.3",-0.0246314356961542,0.56178693741197,-3.51787163534933,0.000745951877431143,0.0091279008222241,-2.53473465072031
"Ahdc1.41",-0.0185227989965282,0.416907416754761,-3.51698072573985,0.000748098737403077,0.00915039301709245,-2.53745548918797
"Gm2505",0.00655824569657775,0.943435837850003,3.51641123569388,0.000748573129041323,0.00915241824480103,-2.53833827013165
"Gm45647.30",-0.0258148858279272,0.555286984094344,-3.51661007932007,0.000748993621738086,0.00915378307936151,-2.53858729854349
"Nr2f2.20",0.0122441972477798,0.833219648188805,3.51644809202236,0.0007493850403246,0.0091547916076258,-2.53908191769888
"Gm5364",-0.0159898979771813,0.523005076334592,-3.51563643809996,0.00075134920294238,0.00917500466732729,-2.54156001239644
"Gm28308.60",0.0328351407436797,0.260165268606584,3.5154693715909,0.000751754100464776,0.00917616815299612,-2.54207003944313
"Olfr981",0.00956785572212291,0.884522381419092,3.51532561244796,0.000752102676382705,0.00917664348289594,-2.54250889900308
"Pbx3.65",-0.00772282634245663,0.938474645088935,-3.51403824981634,0.000754640019375824,0.00920381327335032,-2.54588137025563
"Mitf.3",0.0491246102929953,0.763542237704101,3.51402139954262,0.000755272032797839,0.00920773230605905,-2.54648973831318
"Zdhhc14.3",-0.0370129635085609,0.68091605073937,-3.51336912457585,0.0007568618624143,0.00921952939431673,-2.54848027619077
"Ago3.6",0.00311939679319858,0.958312349990813,3.51305316120791,0.000756725221490677,0.00921952939431673,-2.54859148874908
"Grm1.2",-0.0140133059606075,0.784325376931135,-3.5130150198292,0.000757726270605086,0.00922265591015392,-2.54956078177219
"Szrd1.1",0.017282401316465,0.705504159782851,3.51300902897751,0.000757740902966724,0.00922265591015392,-2.54957906142407
"Phc2.11",0.0100292234392279,0.857242288145816,3.51267128795342,0.00075856625188372,0.00922891133295477,-2.55060956137589
"Aplp2.1",0.00874027700151622,0.791484681041927,3.5119163261173,0.000760170379707753,0.00924463255781644,-2.55268469235817
"Hnrnpdl.2",0.00939452176422493,0.844520505982838,3.51163560091105,0.000761063202708049,0.00925169406835868,-2.55373243625458
"Nr2f2.52",-0.0248392133236615,0.440999734161566,-3.51148125729064,0.000761481160496701,0.00925297956278833,-2.55423996381958
"Tshz3.32",-0.0242391409776135,0.786430888696068,-3.51112820794576,0.000762347972275043,0.00925971592389978,-2.5553168350861
"Gm13788",0.0134910577923409,0.856553799131598,3.5108872826479,0.000762940031908123,0.0092631109076858,-2.55605166107724
"Fam193b",-0.0357717583055712,0.139501387077577,-3.51006891299337,0.000764954380648742,0.00928376452878246,-2.55854743218876
"Kdm2a.9",0.0303130088844692,0.838080421836123,3.50986892617182,0.000765447396885672,0.00928594535468713,-2.55915726606741
"Wdr26.4",0.0051897534627632,0.942576337646869,3.5091353470536,0.00076634242225518,0.00929299933239638,-2.5605449001513
"Ntm.25",-0.0276180841600019,0.621815075271454,-3.5093722017992,0.000766673245871581,0.00929320858400656,-2.56067185507189
"Clk3.4",0.0102347117850016,0.917291105148566,3.50869533184331,0.00076834666333273,0.00930968522534429,-2.56273548875124
"Exoc4.2",-0.0193438703684752,0.838554266443495,-3.50829379571409,0.000769341010447246,0.00931792379510626,-2.56395955307276
"Slc23a2.1",0.00660981308048588,0.94028755567208,3.50758508745825,0.000770179771854902,0.0093242720173463,-2.56527216816314
"Trps1.29",-0.0284955447966598,0.48135845584643,-3.50681047486996,0.000773024820447933,0.00935489448902221,-2.56848051871149
"Gm8637.1",0.00593553917533218,0.94923366742809,3.50613406904629,0.000773787951401775,0.00936030755742629,-2.56969546026861
"Lrmda.101",0.0222952040939891,0.570836559174936,3.50581854841763,0.000775497572040584,0.00937608663314267,-2.57150301561369
"Snap25.1",0.00837803411317642,0.773567954165714,3.50558352629897,0.000775725087710153,0.00937608663314267,-2.5718899846696
"Meis2.16",-0.0309703331342638,0.425898392273182,-3.50533986890104,0.000776693539516721,0.00938396511645213,-2.57296137990349
"Pou2f1.11",-0.0224630937697931,0.77589285114141,-3.50496074046967,0.000777642020694421,0.00939159599320316,-2.57411634665116
"Gria4.8",0.016183752837043,0.819448662511612,3.50430902813092,0.000779274999993786,0.00940748398159504,-2.57610149667451
"Ankhd1.2",0.0164749049534289,0.894672212620896,3.50393799546557,0.00078020613731958,0.00941488977676726,-2.57723156355601
"Plpp1",0.00534399500197054,0.952068374557349,3.50322280101914,0.000781075597991858,0.00941922099250867,-2.57856622890651
"D430041D05Rik.2",-0.0220450212669907,0.394633880854476,-3.50349568206065,0.000781317536211777,0.00941922099250867,-2.57857862063624
"Gm4332",0.0167788681173556,0.808209196208492,3.50329186508092,0.000781830170630921,0.00941922099250867,-2.57919930038136
"Tank.10",0.0141860081900237,0.0591527461356602,3.50328941254586,0.00078183634111318,0.00941922099250867,-2.5792067688795
"Il18bp",-0.0155122024386773,0.694090252019212,-3.50254240049924,0.000783717941860168,0.00943805308529452,-2.58148140733227
"Gm11819.20",-0.0215518381289717,0.602412076018145,-3.50157509845576,0.000786160788526695,0.00946362603150514,-2.58442630851741
"Ifnar2.1",-0.0191493199361003,0.36849507537611,-3.50074090882283,0.000788273258219119,0.00948520282332117,-2.58696548773431
"X5730522E02Rik.42",0.0148304392018806,0.804297946002457,3.50057328084402,0.000788698400874003,0.0094864669264216,-2.58747567608923
"Usp7.1",0.0180894598017412,0.736364196603129,3.50044228009946,0.000789030799658206,0.00948661493284797,-2.58787437451418
"Shox2.4",0.0227045459461277,0.212458308103006,3.50000574538435,0.000790139412202844,0.00949609154884658,-2.58920288292051
"Gm20954",0.0303616860782902,0.729476814049178,3.49880984163108,0.000793184058441265,0.00952881878395776,-2.59284177472464
"Fgf13.2",0.0162059690949678,0.838613298996435,3.497660225754,0.000796121329000573,0.00956023007600891,-2.59633898138421
"Nr4a3.12",-0.00812552575425233,0.921199153277495,-3.49710738080569,0.00079709128061978,0.00956800092496089,-2.59762357260942
"Cstad.3",-0.0175803733841231,0.103232406056187,-3.49712285415163,0.000797497843451217,0.00956900550055211,-2.59797341826451
"Prdm6.11",-0.023669002091606,0.629924864378033,-3.49660886068105,0.000798816581296545,0.00958094982593513,-2.5995365811028
"Zeb2.33",-0.0145808792023628,0.117427247465443,-3.49516810042534,0.000802524109784421,0.00962152388417511,-2.60391735918281
"Prune2.5",0.0106252458381434,0.858542298578601,3.49482920683084,0.000803398552838996,0.00962760809102499,-2.60494761144518
"Zmynd8.4",0.0144257722430815,0.731629187806258,3.49471970538217,0.000803681290859258,0.00962760809102499,-2.60528048561113
"Ebf3.65",-0.0193387045502422,0.267113643386627,-3.49409270219752,0.000805302058023954,0.00964312609844683,-2.60718637254814
"Tbx4.6",-0.0192334491807598,0.761796016292279,-3.49354600604133,0.000806717760734838,0.00965617700924814,-2.608847951806
"Mrps9.2",-0.0171247809527029,0.514124783142626,-3.4926974657986,0.000808919773952441,0.00967862549076645,-2.61142655930151
"Mpped2.17",-0.0138942932216929,0.571197608473285,-3.49175960066993,0.000811360209721683,0.00970390739932265,-2.61427609078229
"Mtdh.1",0.015742669219314,0.868099320637191,3.49092040541488,0.000813549801186817,0.00972617001120358,-2.61682536614098
"Tmem25",0.015403299809386,0.853313159734901,3.49020907366248,0.000815410155320263,0.00974055250835415,-2.6189858780668
"Epha7.1",0.0040857406002539,0.964286118881917,3.48984551794293,0.000815405714125023,0.00974055250835415,-2.61925944497555
"Gm11481",0.00437804695260111,0.936200684711715,3.48945119609586,0.000816439014801343,0.00974885205342143,-2.62045726098596
"Msi2.22",-0.00773590356124473,0.940820720845547,-3.48946394962105,0.000816762818390708,0.00974885205342143,-2.62072833233449
"Tjp1.6",0.0113518417262641,0.917540609724464,3.48919130359117,0.000818078944360675,0.0097576227800049,-2.62207657830414
"Cpeb4.8",0.00744102848137338,0.938337280632249,3.48884155710272,0.000818290251575493,0.0097576227800049,-2.62252640671859
"Il1rapl1.12",0.0192156251166722,0.749032966050254,3.48903659352888,0.000818485347069277,0.0097576227800049,-2.62254633541496
"Trio.6",0.0151612931589372,0.817026411402602,3.48875887700753,0.000819215350760317,0.0097623986129809,-2.62338954820548
"X1700012A03Rik",-0.0160451069442863,0.329476602814591,-3.48857427013922,0.000819700947985574,0.00976425924254359,-2.62395003147352
"Tmcc1",0.00775840964990237,0.93706458912605,3.4875986018381,0.00082167919518425,0.00978389164631403,-2.6264014393272
"Synpo",-0.0274582451616405,0.772829340124204,-3.48600435860074,0.000826489301918248,0.00983721423331371,-2.63175030363004
"Dnajb5.2",0.0132110994621801,0.827340214924931,3.48519765896585,0.000828631126105713,0.00985708966283705,-2.63419797045489
"Trip12.4",0.00462164261530647,0.940657982451925,3.48476118750079,0.000828824356034347,0.00985708966283705,-2.6346964522619
"Hipk3.1",0.0332763244876645,0.807977565351169,3.48472307772747,0.000829893613783167,0.00986584718479412,-2.63563774211608
"Gm30341.18",-0.0205609265779374,0.784698342661177,-3.48458651617717,0.00083025723385507,0.00986621236558248,-2.63605201271919
"Clint1.4",0.0234269110561559,0.697839849051708,3.48441054002544,0.000830726024827843,0.0098678265321935,-2.63658583351924
"Gm50479.14",-0.0161445252916367,0.563930740358654,-3.48423935936085,0.000831182281213221,0.009869136314343,-2.63710508868873
"Gm47178.1",-0.0220281709603388,0.623270327530238,-3.48411934972852,0.000831502290276157,0.009869136314343,-2.63746911198486
"Dpf3.3",-0.0194568143292667,0.91397242566159,-3.48343846791129,0.000833320089145405,0.00988675239471672,-2.63953424921481
"Gm50093",-0.0112348680884011,0.722718269825884,-3.48323503654742,0.000833863933616685,0.00988924585858251,-2.64015120700389
"Tenm4.22",-0.0192270038021056,0.790208584129551,-3.48136151083317,0.000838888349171761,0.00994485360176139,-2.64583193589257
"Gm5267.7",0.015852310154389,0.780081529482582,3.48105895550697,0.00083970242284994,0.00995052407277237,-2.64674910957459
"Dpf3.11",-0.0128199890937754,0.945872262304126,-3.48043504451119,0.000841383516202253,0.00996494986315096,-2.64864026769073
"Ankrd17.2",0.0045675315489447,0.930538501941508,3.47999523544195,0.000841592249804867,0.00996494986315096,-2.64915209418651
"Arhgap15.52",0.0157527471442974,0.757584358691101,3.48017642919164,0.000842081273885268,0.00996675827241921,-2.64942409399252
"Tgfb3.1",-0.0139750908878079,0.0942638054184666,-3.47933113757763,0.0008443657362487,0.00998067573314295,-2.6519857604308
"Ilf3.6",0.0126301970338918,0.915524552365942,3.47930478606614,0.000844437047296955,0.00998067573314295,-2.65206561180654
"Macf1.6",0.00604310056085078,0.958406192807483,3.47903136836021,0.00084419695494396,0.00998067573314295,-2.65207387417467
"Slit2.5",0.0183913770066257,0.684549169799453,3.47924302573031,0.000844604202136604,0.00998067573314295,-2.65225275867444
"Dynll2.3",0.0161023151486557,0.746018339145615,3.47909164938042,0.000845014035843201,0.00998153885224589,-2.65271145088969
"Septin4.1",0.0102379796505798,0.774748962902774,3.47868657158158,0.000846111662080208,0.00998403477158528,-2.65393882450921
"Nlgn1.3",0.00860145164506348,0.814237807261513,3.4785436865656,0.000846217307373525,0.00998403477158528,-2.65413641121139
"Gm7503.11",0.00576351485605053,0.920786181440891,3.47824916948792,0.000846316333530082,0.00998403477158528,-2.65444453294814
"Loxl1.2",0.00700532047979218,0.921750467403693,3.47818785508585,0.000846572844113568,0.00998403477158528,-2.65470561151513
"Gm21992.17",0.022922596654902,0.50059371539102,3.47820839241406,0.000847409104807751,0.00998676940171182,-2.6553875607018
"D430041D05Rik.1",-0.0111919836740782,0.178393066217301,-3.4780747236366,0.000847772124571253,0.00998676940171182,-2.65579251045551
"Gm47010.2",-0.0239380140632238,0.265936874471469,-3.47805870812854,0.000847815629608494,0.00998676940171182,-2.65584102870867
"Ogt.7",0.0112401258268482,0.932953054214523,3.47740969134097,0.000849580417753623,0.0100035815816306,-2.65780706022319
"Fgf13.3",0.0178988904872606,0.855809868196694,3.47715483084296,0.000850274377130414,0.0100077766938102,-2.65857902314009
"Tiam1.1",-0.0244134478036124,0.541802535092751,-3.47657733265898,0.000851848831185002,0.0100223278324057,-2.66032809280258
"Ptprz1.2",0.00869132840237391,0.926938921221821,3.47630627618211,0.000852343290991196,0.0100241659186929,-2.6609455634422
"Pax2.87",-0.0175215579143897,0.355834666080084,-3.47598875747784,0.000853456322638823,0.0100280097760006,-2.66211049613158
"Rbfox1.29",0.00975534204973262,0.711682072277056,3.47594471958553,0.000853576712375326,0.0100280097760006,-2.66224384892178
"Bcl11a.26",-0.0172305050656272,0.615443324166818,-3.47590503560933,0.000853685213241878,0.0100280097760006,-2.6623640164134
"Bnc2.37",-0.0369396837441727,0.641818458134188,-3.47487653818634,0.000856501806927938,0.0100546522101332,-2.6654780762928
"Ephb3",-0.022887228752666,0.699178148224933,-3.4747776811931,0.000856772994560918,0.0100546522101332,-2.66577735816421
"Vrk1.27",0.0103259206454762,0.892983998200276,3.47457089606528,0.000857340516750463,0.0100546522101332,-2.66640336425094
"Ubfd1.1",0.0079420250533595,0.90952106018674,3.47428220359525,0.000857609694887071,0.0100546522101332,-2.66684622077587
"Cxxc5.4",-0.036378688587346,0.432529645808828,-3.47431807151314,0.00085803487743804,0.0100546522101332,-2.66716871024037
"Fnbp4.3",0.014257034333295,0.807578331033189,3.47419932387679,0.00085836119109596,0.0100546522101332,-2.66752816712717
"Onecut1.10",-0.0185794399175664,0.248655322661645,-3.47419367513639,0.000858376716528659,0.0100546522101332,-2.66754526601446
"Nr2f2.34",-0.0317349100522851,0.0869644555142316,-3.47408794347132,0.000858667366597402,0.0100546522101332,-2.66786531487856
"Dscaml1.6",-0.0119236131944683,0.913385618041375,-3.47315261109005,0.000861242597478147,0.0100782072759353,-2.67069625253179
"Tcf7l2.11",0.00732101121912354,0.895780992805944,3.47283018222772,0.000861359079189664,0.0100782072759353,-2.67103886173188
"Gm34783",0.0232800218621942,0.564506158254366,3.47263645392722,0.000862666848664501,0.0100895254119455,-2.67225825209781
"Dab1.5",0.00583789308500402,0.935877351508934,3.47135541332215,0.000865213973769759,0.0101145104329181,-2.6753212518284
"Fap.4",-0.017673248529761,0.775465207244388,-3.47149102090376,0.000865835445658402,0.0101145104329181,-2.67572397448421
"Tpst1",0.00609121580205408,0.934304285035699,3.47111916517372,0.000865868614111596,0.0101145104329181,-2.67603616500343
"Grin2b.2",0.00408574649196619,0.954344673968947,3.47101109974146,0.00086616821806344,0.0101145104329181,-2.67636317132133
"Prox1.15",-0.0227423098804385,0.39021995834632,-3.47043826739503,0.000868757370314746,0.010140749186301,-2.67890855082986
"Foxa2.14",0.0102034697184755,0.259917037524849,3.47026892195058,0.000869228259706148,0.0101422511546894,-2.67942075530208
"Tra2a.5",0.0106219827787633,0.844725712379466,3.46933274407479,0.00087183579636723,0.0101646725007614,-2.68225200611419
"Cdk12.12",-0.00720222511884073,0.105140625542531,-3.46908742389965,0.0008716937631821,0.0101646725007614,-2.68232530613747
"Srek1.8",0.00457855197863012,0.965907493421475,3.46860497270918,0.000872864490406287,0.0101726641377,-2.68364221610751
"Kcnq5",0.00230126326480612,0.971148971672895,3.46807898203796,0.000874334834160435,0.0101857946069233,-2.68523296426657
"Dpyd.2",-0.0219975684409175,0.153229642874853,-3.46731292475357,0.000877486822112315,0.0102184978180521,-2.68835860033305
"Ranbp17.3",0.0224747990651675,0.847424832770759,3.46709794763848,0.000878090318027846,0.0102215093304758,-2.68900839753652
"Mga",0.00365963540436152,0.95119720821484,3.46651407221775,0.000878723215661117,0.0102248605977811,-2.68996467502131
"Lamc1.4",0.00642301602570314,0.922815589572482,3.46628382392814,0.000879370642089662,0.0102283782259071,-2.69066073090016
"Zic4.45",-0.0349853025751202,0.223404928396458,-3.46600271843052,0.000881171006415802,0.0102449255400286,-2.69231842366151
"Cntln.2",0.0187337036219462,0.75528051144582,3.46589142211941,0.000881484634985757,0.0102449255400286,-2.69265474362098
"Zfp521.46",-0.00829847415325053,0.895044264478495,-3.46546313708576,0.00088230434326283,0.0102504327014036,-2.69363884489344
"Slc32a1",-0.0204353698730711,0.335058772177009,-3.46517545164447,0.000883504736588613,0.0102603565353749,-2.69481810755008
"Kirrel3.13",-0.0173487521170709,0.548899112916553,-3.46489772034482,0.000884289529825922,0.0102622192900263,-2.69565720879004
"Fntb",0.0225090190988363,0.86167110765156,3.46487361952222,0.000884357663283297,0.0102622192900263,-2.69573002159328
"Nacc2.1",-0.0222481175097467,0.503720881304067,-3.46459018479203,0.000885159310933856,0.0102675015648324,-2.69658630009473
"Gm28308.88",0.031576467523734,0.244058060874384,3.46341856317155,0.000888480343527535,0.0103003057267714,-2.70012532423772
"Pax2.156",-0.0114127383248424,0.330986457995173,-3.46334739643708,0.000888682449079009,0.0103003057267714,-2.70034026409013
"Hibadh.7",0.0132087177181502,0.0804090261688784,3.46249278031216,0.000891112861246939,0.0103239198294144,-2.70292115164487
"Gm11890.9",-0.0200738143986957,0.614632738550938,-3.46238616506435,0.000891416501112507,0.0103239198294144,-2.70324309080071
"C1ql3.3",-0.0239025557233135,0.42368965505851,-3.46215799932999,0.000892066645111232,0.0103274137348287,-2.70393204403516
"Cntn6.1",-0.0218440196723556,0.410978407733511,-3.46160670463226,0.000893639375883692,0.0103415814849922,-2.7055965594985
"Fam222b.1",0.00852344105404531,0.855376368768259,3.46109857438559,0.000894784197742704,0.0103502526628856,-2.70688891654672
"Hinfp",0.00945598050934465,0.795972370113253,3.46105140860001,0.000895226171858825,0.0103502526628856,-2.70727296261925
"Kcnq1",-0.0123076286106799,0.73564915657216,-3.46097791847344,0.000895436374384677,0.0103502526628856,-2.70749481004631
"Mdga1.2",-0.0143844746803229,0.0972240381881157,-3.46034267214782,0.000897255304576066,0.0103672340981368,-2.70941231036461
"Lmo1.31",-0.0197891220055645,0.481023462875958,-3.46007233379979,0.000898030436127394,0.0103702690026213,-2.71022825350021
"Cdh8.2",0.0111011808790336,0.892186217385501,3.4600070258572,0.000898217786204035,0.0103702690026213,-2.71042536094336
"Fga",0.0184860914876842,0.662479056951711,3.45956628201402,0.000899483122661298,0.0103808338420221,-2.71175551006961
"Sik3",0.020253565956274,0.764090226407387,3.45914909016341,0.000900682395969819,0.0103906283259469,-2.71301446734921
"Qk.5",0.027172690627971,0.712603281929031,3.45872909870198,0.000901891244102443,0.0103977648769917,-2.71428176219678
"Hoxc5.40",0.0218608416286063,0.282710129741518,3.45857038418653,0.000902348466324039,0.0103977648769917,-2.71476064319534
"Alcam.1",0.00482675120738007,0.943328808354103,3.45819446047804,0.000902405263114982,0.0103977648769917,-2.71509420831718
"Zic5.8",-0.020194710912996,0.62844315928822,-3.45844689727772,0.000902704357003062,0.0103977648769917,-2.71513322279744
"Tshz2.16",-0.0110610026341257,0.897550223741252,-3.45823759798882,0.000903307863045281,0.010400674101427,-2.71576469001606
"Runx2.2",-0.0206306366983014,0.533905641222196,-3.45800564413404,0.000903977138248318,0.0104043380373846,-2.7164644750181
"Gm9661.6",0.0090216917769681,0.909820546458072,3.4575554562171,0.000905158207876908,0.0104138873473788,-2.71772985839955
"Nrxn1.1",0.00639294833026724,0.933162506469676,3.45613589274048,0.000908357485774124,0.0104466398160216,-2.72130541044266
"Pax9.6",0.0123226473199479,0.210728950186996,3.45628970038106,0.000908942872115207,0.0104479718687071,-2.72164027724729
"Lysmd4.2",0.00595045445824272,0.944392976937403,3.45581523396264,0.000909287985342,0.0104479718687071,-2.72227267552433
"A830031A19Rik.7",-0.0154230504608828,0.125345736988761,-3.45603130239016,0.000909692875045708,0.0104479718687071,-2.72241952240232
"Nrf1.1",-0.0170074374532654,0.800423719432397,-3.45596568063952,0.00090988343601353,0.0104479718687071,-2.72261740977082
"Zmym4",0.0122664750137,0.815274327322561,3.45571412951735,0.000910614272518032,0.0104523141729732,-2.72337595610346
"Tenm2.20",-0.01750277641277,0.655421095173728,-3.45542726707914,0.000911448376968023,0.0104558332717145,-2.72424093414019
"Zfp536.14",-0.0288281077347949,0.599043799591671,-3.45536605606575,0.000911626452546147,0.0104558332717145,-2.72442549735668
"Arhgef9.4",0.0109470598424964,0.94232778740128,3.4551356746669,0.000912296974887229,0.010458922424985,-2.72512012128959
"Tshz3.27",-0.00728749805464222,0.92900338712388,-3.45469435355123,0.000912779626259468,0.010458922424985,-2.72583205481984
"Zc3h15",0.00826558770512738,0.900057347830991,3.45470786997846,0.000913142997552452,0.010458922424985,-2.72610160368337
"Mepce.1",0.0280495400061734,0.419807717312632,3.45477143302625,0.00091335804725457,0.010458922424985,-2.72621827947873
"Ppp2r5e.4",0.0293532840633096,0.63506457640539,3.45466775161064,0.000913660294843813,0.010458922424985,-2.72653085499955
"Rbms1.2",0.00529260148975842,0.94526870398949,3.45410325957018,0.000914271123167785,0.0104618738522485,-2.72743573601753
"Erbb4.7",-0.0158572564571625,0.85956327507059,-3.45384069192563,0.000916074691178486,0.0104784660835418,-2.72902400603859
"Idh3a",0.00916577174389272,0.892337709284185,3.45272356790988,0.000919277150877715,0.0105077133762686,-2.73233863889324
"Strn4",0.0169368350958007,0.758497708962006,3.45272517715586,0.000919340715479449,0.0105077133762686,-2.73238601395784
"Mvb12b.40",-0.0177968801026499,0.865556096913608,-3.45249670963996,0.000920010983430639,0.0105113205535597,-2.73307448667122
"Mecom.12",-0.00384051937243816,0.0294427521907884,-3.4517447993272,0.000921178313903475,0.010520601806997,-2.73454546892472
"Fam222a.10",-0.0172929581929252,0.213012342724885,-3.45123694724947,0.000923715122402773,0.0105455104324542,-2.73687011071572
"Mtss1.2",0.0404016151715417,0.89638813265479,3.45108899453448,0.000924151078625654,0.0105464249199956,-2.73731582177699
"Pknox2.28",-0.0179477977179804,0.498543641427187,-3.45090728238852,0.000924686776216983,0.0105484765152974,-2.73786321500583
"Gm11890.11",-0.0224025159735249,0.57867717625135,-3.45044857972061,0.000926040363332894,0.0105598531158511,-2.73924492713014
"Twist2",-0.014941464362243,0.520831474332476,-3.44894942489063,0.000930477298500901,0.0106063675752582,-2.74375978008571
"Pja1.13",-0.0237552402396166,0.782009840244754,-3.44797813593803,0.000933362666910711,0.0106351669970137,-2.74668415457402
"Dcaf10",0.00291686538531172,0.965179474101567,3.44713777332822,0.000934813369919011,0.0106476033221713,-2.74842350450959
"Syngap1.10",-0.0298116801148621,0.628617452158367,-3.44641145228032,0.000938034577728259,0.0106801885440386,-2.75139989743644
"Sox5.21",-0.019419873707884,0.534628141954169,-3.44584476235647,0.000939729905073586,0.0106902678422499,-2.75310526091451
"Hoxc5.61",0.0127017346448575,0.201518471962019,3.44577898205924,0.000939926882935417,0.0106902678422499,-2.7533032031325
"Zfhx3.137",-0.0189999419450258,0.765777110274514,-3.44575391470989,0.000940001956908703,0.0106902678422499,-2.75337863361185
"X1810013L24Rik.6",0.0075905577120795,0.879994110941696,3.44503007032956,0.000941486128394771,0.0107030396575511,-2.75504516732992
"Gm1943.6",0.0129804720307384,0.703423220489414,3.44440115865521,0.000944061728310509,0.0107282045406206,-2.75744863948828
"Spen.2",0.00588443453745725,0.899670392803529,3.44373502293414,0.000945006452249125,0.0107344298729516,-2.75866519910566
"S1pr3.1",0.024134467983729,0.554818790854365,3.44397837640348,0.000945333939616147,0.0107344298729516,-2.75872041719814
"Samhd1",0.00660089376843049,0.917076970144874,3.44327723658756,0.000946385758940611,0.010741660873633,-2.76004249770499
"Gm6411.18",-0.00925084104944502,0.0489760375258466,-3.44350242435545,0.000946735505549478,0.010741660873633,-2.76012784984475
"Bahcc1.2",0.043190695716142,0.440468784816396,3.4434062710923,0.000947058064676014,0.010741660873633,-2.76044119576705
"Arid2.7",0.00773246021006317,0.904676750663124,3.44261593286827,0.000948823298714389,0.0107575654567706,-2.7623585890053
"Shtn1",-0.0158382109188995,0.871156780251484,-3.44228455394467,0.000950447155533159,0.0107718555826142,-2.76381449570374
"Rarg",-0.0321443163961444,0.421161729628362,-3.44164180384114,0.000952394284701939,0.0107859209431539,-2.76574705614064
"Gm13991.11",0.0138173245609226,0.766473725164089,3.44163461904639,0.000952416071405126,0.0107859209431539,-2.76576865722595
"Syt7.6",-0.0174716372053261,0.479759171563569,-3.44150611788312,0.000952805809495837,0.0107862130542506,-2.76615499045094
"Ebf1.9",0.0149878190832198,0.701555523305544,3.44130719481317,0.000953409431196695,0.0107889252815489,-2.76675302348888
"Xpo7.9",0.00780828421452886,0.887444984550522,3.44058311358491,0.000955019894221602,0.0108030246584144,-2.76849662882695
"Rnf220.18",-0.0146889921923368,0.858614486693999,-3.44061783201825,0.000955504063735849,0.0108043776943683,-2.76882529772811
"Fn1",0.0117236518679878,0.894774229080613,3.44022724371228,0.000956692797412005,0.0108136935304728,-2.76999930073374
"Snap25.4",0.00468938561987423,0.924297382887401,3.43953776509662,0.00095772420780224,0.0108212246841918,-2.77128811850277
"Srsf3.4",0.0290919622693161,0.787883664153989,3.43887165384318,0.000960829309071221,0.0108513843182829,-2.77407308810373
"Elac2",-0.0279064963857666,0.459598662033553,-3.43877471825908,0.000961125749417709,0.0108513843182829,-2.77436435207356
"Abl2",0.0162099690482348,0.668536594138106,3.43830026962406,0.000962577915731711,0.0108603068087,-2.7757898499147
"Slc7a2.1",0.0100220307973316,0.677757449851406,3.43817721782956,0.000962954884305114,0.0108603068087,-2.77615954011953
"Gm28308.57",0.0211541358961196,0.0542766265061031,3.43811608970384,0.000963142201871582,0.0108603068087,-2.77634318661052
"Nfix.43",-0.0277028517470392,0.539589235768993,-3.43803791488387,0.000963381806528067,0.0108603068087,-2.77657804282817
"Casz1.19",0.0209710908685159,0.492820650607003,3.43748075191078,0.000965091134453658,0.0108732852471471,-2.77825178403817
"Dlg1.3",0.0192679881928532,0.34421417424289,3.43742353113945,0.000965266844999295,0.0108732852471471,-2.77842366652001
"Pax6.42",-0.014696917175158,0.225123343681715,-3.43714176786803,0.000966132509813383,0.0108789016692018,-2.77927001019558
"Rpl19.ps10.21",-0.0133331592426581,0.866533833497029,-3.43642875610637,0.000968326382306225,0.0108994641064981,-2.78141148745667
